"","ID","wc2.1_30s_bio_1","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","x","y"
"CARZO_780",781,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69489667,-17.46139971
"CARZO_781",782,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.6948266,-17.46184395
"CARZO_782",783,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69469802,-17.46205014
"CARZO_783",784,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69429443,-17.46208895
"CARZO_784",785,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.693817,-17.46249673
"CARZO_785",786,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69289742,-17.46242163
"CARZO_786",787,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69255535,-17.46227394
"CARZO_787",788,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.6924966,-17.46217931
"CARZO_788",789,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69190576,-17.46263897
"CARZO_789",790,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69178414,-17.4625896
"CARZO_790",791,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69168464,-17.46259203
"CARZO_791",792,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69140628,-17.46242926
"CARZO_792",793,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69122615,-17.46233043
"CARZO_793",794,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69124878,-17.46228039
"CARZO_794",795,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69133461,-17.46224896
"CARZO_795",796,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69158465,-17.46214226
"CARZO_796",797,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.6915709,-17.46212893
"CARZO_797",798,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69122531,-17.46208744
"CARZO_798",799,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69136051,-17.46194352
"CARZO_799",800,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.6913611,-17.46180388
"CARZO_800",801,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69113001,-17.46188192
"CARZO_801",802,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69106296,-17.46178092
"CARZO_802",803,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69102817,-17.46175242
"CARZO_803",804,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69106329,-17.46168695
"CARZO_804",805,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69080681,-17.46156584
"CARZO_805",806,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69184449,-17.46164454
"CARZO_806",807,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69195018,-17.46174512
"CARZO_807",808,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69213986,-17.46155695
"CARZO_808",809,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69220977,-17.46143633
"CARZO_809",810,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69233902,-17.46116476
"CARZO_810",811,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69237573,-17.46104071
"CARZO_811",812,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69245134,-17.4607434
"CARZO_812",813,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69227615,-17.46076905
"CARZO_813",814,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69200659,-17.46079001
"CARZO_814",815,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69198086,-17.46104113
"CARZO_815",816,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69199377,-17.46119091
"CARZO_816",817,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69105583,-17.46102235
"CARZO_817",818,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69112599,-17.46079428
"CARZO_818",819,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69118391,-17.46060904
"CARZO_819",820,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69122221,-17.46059571
"CARZO_820",821,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69109447,-17.46055598
"CARZO_821",822,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69085718,-17.46081968
"CARZO_822",823,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69058552,-17.460703
"CARZO_823",824,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69065417,-17.46028726
"CARZO_824",825,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69053624,-17.4595898
"CARZO_825",826,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69050799,-17.45958352
"CARZO_826",827,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69038176,-17.45933717
"CARZO_827",828,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.6904204,-17.45934765
"CARZO_828",829,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69004942,-17.45955418
"CARZO_829",830,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69079817,-17.45855732
"CARZO_830",831,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69056214,-17.45844861
"CARZO_831",832,18.5083332061768,11.1000003814697,73.5099334716797,139.623397827148,26.2000007629395,11.1000003814697,15.1000003814697,20.3500003814697,18.9333324432373,20.3500003814697,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69052165,-17.4584331
"CARZO_832",833,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68990299,-17.45778719
"CARZO_833",834,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68975287,-17.45796111
"CARZO_834",835,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68947936,-17.45783748
"CARZO_835",836,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68928977,-17.45798366
"CARZO_836",837,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68916647,-17.45783178
"CARZO_837",838,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68944684,-17.45694389
"CARZO_838",839,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68924333,-17.45646025
"CARZO_839",840,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68917569,-17.45636218
"CARZO_840",841,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68863564,-17.45659495
"CARZO_841",842,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.6884701,-17.45647165
"CARZO_842",843,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68803575,-17.45605859
"CARZO_843",844,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68806559,-17.45596798
"CARZO_844",845,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68833607,-17.45583127
"CARZO_845",846,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68836784,-17.45586623
"CARZO_846",847,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68802385,-17.45559147
"CARZO_847",848,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.6879184,-17.4554079
"CARZO_848",849,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68732597,-17.45532517
"CARZO_849",850,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68711676,-17.45544847
"CARZO_850",851,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68736997,-17.4544439
"CARZO_851",852,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68716839,-17.45444893
"CARZO_852",853,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68714551,-17.45445605
"CARZO_853",854,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68662264,-17.45475319
"CARZO_854",855,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67380361,-17.43882657
"CARZO_855",856,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67381862,-17.43876647
"CARZO_856",857,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67383463,-17.43876748
"CARZO_857",858,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67369901,-17.43870352
"CARZO_858",859,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67327606,-17.43846053
"CARZO_859",860,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67296048,-17.43810799
"CARZO_860",861,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67294162,-17.4381644
"CARZO_861",862,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67270894,-17.43807823
"CARZO_862",863,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67271698,-17.43808385
"CARZO_863",864,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67269695,-17.4381307
"CARZO_864",865,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67265789,-17.43811847
"CARZO_865",866,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67255722,-17.43816138
"CARZO_866",867,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67265454,-17.43801076
"CARZO_867",868,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67265647,-17.43797866
"CARZO_868",869,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67268748,-17.43794421
"CARZO_869",870,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67276568,-17.4379282
"CARZO_870",871,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67430996,-17.43886286
"CARZO_871",872,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67431038,-17.43893302
"CARZO_872",873,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67427124,-17.43897652
"CARZO_873",874,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67433184,-17.43894652
"CARZO_874",875,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67432966,-17.43910703
"CARZO_875",876,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67435288,-17.43910896
"CARZO_876",877,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67436143,-17.43915816
"CARZO_877",878,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67449059,-17.4390844
"CARZO_878",879,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.6745258,-17.4390652
"CARZO_879",880,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67457827,-17.43880553
"CARZO_880",881,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.6746154,-17.43879874
"CARZO_881",882,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67488907,-17.43901558
"CARZO_882",883,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67517883,-17.43900309
"CARZO_883",884,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67524245,-17.43898499
"CARZO_884",885,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67530548,-17.43901634
"CARZO_885",886,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67572684,-17.43918666
"CARZO_886",887,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67585525,-17.43934742
"CARZO_887",888,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.6758814,-17.43936863
